experiment,arm,seed,outcome,inflation_annual_final,gdp_growth_mean,unemployment_final,approval_final,stability_min,reserves_min,authority_violations,perception_gap_mean,agreements_broken,election_winner,election_turnover
fiscal_rule,base__c_f=0.16__primary_spending=23,12,defeated,31.73400759503766,-2.3936237308451176,16.536384677908437,42.697793966677466,35.44940630409305,7797.42691195746,0,0.8249791666666667,0,union_republicana,True
fiscal_rule,base__c_f=0.16__primary_spending=23,13,defeated,21.49984570481216,-1.7804450093197761,14.122625649129844,46.69155674814509,37.05567180245424,7137.928391926898,0,0.8128958333333334,0,union_republicana,True
fiscal_rule,base__c_f=0.16__primary_spending=23,14,defeated,14.212586693860253,-2.0624980661677252,14.898071439569735,46.44986459170892,33.94428413333674,8267.69733054358,0,0.7286041666666667,0,union_republicana,True
fiscal_rule,base__c_f=0.16__primary_spending=23,15,defeated,-3.0730315758418447,-2.1106780463518775,15.42337690954402,46.84047905427483,42.08449497959253,8051.858817517096,0,0.8963541666666667,0,union_republicana,True
fiscal_rule,base__c_f=0.16__primary_spending=23,16,defeated,5.083393573611827,-2.2770999885225383,16.42290071592823,45.77946996012317,40.53158405138211,8106.518706637424,0,0.7369166666666667,0,union_republicana,True
fiscal_rule,base__c_f=0.16__primary_spending=23,17,defeated,16.777946100251718,-2.3627161054081296,16.086457057245873,46.424417157634004,37.90328658444309,7873.185033868661,0,0.7279375,0,union_republicana,True
fiscal_rule,base__c_f=0.16__primary_spending=23,18,defeated,6.664704962227086,-2.3895715983864623,16.15234149816488,42.83123611670521,45.0807929135797,8237.011570250372,0,0.6901041666666666,0,union_republicana,True
fiscal_rule,base__c_f=0.16__primary_spending=23,19,defeated,11.489536770291542,-2.167472608242158,15.305398932783449,45.76776179933618,29.93513990579725,7968.114839529846,0,0.709125,0,union_republicana,True
fiscal_rule,base__c_f=0.16__primary_spending=25,0,defeated,310.5350633957065,2.7470065626558897,7.023639893549381,47.264920693612176,33.767710770683955,0.0,0,0.3209166666666667,0,union_republicana,True
fiscal_rule,base__c_f=0.16__primary_spending=25,1,defeated,429.1441370336822,2.783932287844158,7.535196928225121,44.89013831187285,28.203769466654997,0.0,0,0.23614583333333333,0,union_republicana,True
fiscal_rule,base__c_f=0.16__primary_spending=25,2,defeated,876.8630762202612,2.4269853512657966,7.5027395049404255,49.44743765950524,22.536501890542784,0.0,0,0.23239583333333333,0,union_republicana,True
fiscal_rule,base__c_f=0.16__primary_spending=25,3,hyperinflation,1795.932323316638,2.07450517256781,8.427473253157354,0.0,11.528842841412308,0.0,0,-0.3155,0,,
fiscal_rule,base__c_f=0.16__primary_spending=25,4,reelected,47.57145834578185,3.2150572172198086,6.434830871441451,31.26179012048942,46.78540557794289,1500.0,0,0.7006458333333333,0,frente_federal,False
fiscal_rule,base__c_f=0.16__primary_spending=25,5,defeated,123.39391799895361,3.353083075734084,6.556916162003461,47.23242536348699,38.989208728584934,755.6229536717199,0,0.6360208333333334,0,union_republicana,True
fiscal_rule,base__c_f=0.16__primary_spending=25,6,defeated,544.0686585095887,2.8074574983211495,7.17200719959794,47.47728179394978,22.664809550368965,599.6091489764082,0,0.48652083333333335,0,union_republicana,True
fiscal_rule,base__c_f=0.16__primary_spending=25,7,defeated,31.471184136541417,2.0457838267460247,8.471143567283145,43.32578347466021,51.8299821083872,8172.318655380892,0,0.62925,0,union_republicana,True
fiscal_rule,base__c_f=0.16__primary_spending=25,8,hyperinflation,1009.3397726779424,2.5197409011054495,7.699975455847823,0.0,18.231613874718512,0.0,0,0.14546341463414636,0,,
fiscal_rule,base__c_f=0.16__primary_spending=25,9,hyperinflation,1080.7174140873242,2.5828512797420498,8.061288640153153,0.0,12.413038450686681,0.0,0,0.16771111111111112,0,,
fiscal_rule,base__c_f=0.16__primary_spending=25,10,defeated,51.91323453239356,2.5647029978740523,7.61574419321377,44.34486831539717,38.578180039244785,6708.374549787689,0,0.6640416666666666,0,union_republicana,True
fiscal_rule,base__c_f=0.16__primary_spending=25,11,defeated,50.13358565778609,2.590305945396778,7.283165899179294,41.186098928325066,49.63288177652953,4057.3491563684975,0,0.7522291666666666,0,union_republicana,True
fiscal_rule,base__c_f=0.16__primary_spending=25,12,defeated,53.92725058335364,2.6730766923016067,8.165633397537261,41.25228769651273,45.339241675958554,7062.875220429135,0,0.7790625,0,union_republicana,True
fiscal_rule,base__c_f=0.16__primary_spending=25,13,defeated,781.8234048432582,2.932499625592962,6.775075428948942,47.7888940946008,24.361572900011062,0.0,0,0.3188125,0,union_republicana,True
fiscal_rule,base__c_f=0.16__primary_spending=25,14,defeated,44.61762130493918,3.5353469868077196,5.56257123541061,42.79448786437177,40.575242574163234,7690.023969192091,0,0.6685208333333333,0,union_republicana,True
fiscal_rule,base__c_f=0.16__primary_spending=25,15,defeated,486.91710907171046,3.9340190197066223,4.916443408207526,48.119678928445154,33.50091364192451,0.0,0,0.4458333333333333,0,union_republicana,True
fiscal_rule,base__c_f=0.16__primary_spending=25,16,defeated,23.669374953709976,2.1580686241626976,9.080146163766871,42.69276155219487,52.61383657741372,8055.274339618041,0,0.6824791666666666,0,union_republicana,True
fiscal_rule,base__c_f=0.16__primary_spending=25,17,defeated,69.31372897563999,2.700974415039607,7.842710880227857,46.3497726433289,44.15260267009712,1384.6878131809622,0,0.670625,0,union_republicana,True
fiscal_rule,base__c_f=0.16__primary_spending=25,18,reelected,30.336146793073148,1.990481154263172,8.57159266352971,28.42989894874495,59.611364693097286,8237.011570250372,0,0.26025,0,frente_federal,False
fiscal_rule,base__c_f=0.16__primary_spending=25,19,hyperinflation,1808.2659646061497,2.543719934046547,8.008311223121197,46.792186002400214,9.731188512183902,0.0,0,-0.04160416666666668,0,union_republicana,True
fiscal_rule,base__c_f=0.16__primary_spending=27,0,hyperinflation,1222.664646322249,3.226744496562035,7.81134932876283,0.0,18.3958774504171,0.0,0,-0.25229999999999997,0,,
fiscal_rule,base__c_f=0.16__primary_spending=27,1,hyperinflation,1301.8053066852872,3.9769510371216636,6.8281339241793395,0.0,18.156277145871453,0.0,0,-0.27390625,0,,
fiscal_rule,base__c_f=0.16__primary_spending=27,2,hyperinflation,1082.74254699803,3.7032227354678784,6.738687178412075,0.0,22.206087290778918,0.0,0,-0.13958064516129032,0,,
fiscal_rule,base__c_f=0.16__primary_spending=27,3,hyperinflation,1658.0079767857405,2.9001814730414037,7.8907664121238845,0.0,10.189513043821687,0.0,0,-0.7138695652173913,0,,
fiscal_rule,base__c_f=0.16__primary_spending=27,4,hyperinflation,1241.2519559271018,3.692735665344835,7.031644067005551,0.0,17.632458299894466,0.0,0,-0.2134193548387097,0,,
fiscal_rule,base__c_f=0.16__primary_spending=27,5,hyperinflation,1791.7376603808495,3.9515107048879927,6.101902612797809,0.0,11.95903613882354,0.0,0,-0.4225555555555556,0,,
fiscal_rule,base__c_f=0.16__primary_spending=27,6,hyperinflation,2020.2255303084833,2.6949837627009248,7.801462340651408,0.0,11.727592668321796,0.0,0,-0.45603846153846156,0,,
fiscal_rule,base__c_f=0.16__primary_spending=27,7,hyperinflation,1335.7067863780999,4.861995168095389,5.122985233357238,0.0,13.009541548784622,0.0,0,0.03371428571428571,0,,
fiscal_rule,base__c_f=0.16__primary_spending=27,8,hyperinflation,1132.768559917152,2.9366557052650575,7.683639231673302,0.0,13.626310081257351,0.0,0,-0.30803703703703705,0,,
fiscal_rule,base__c_f=0.16__primary_spending=27,9,hyperinflation,1850.0075602001325,3.8726363498868186,6.513778405316292,0.0,15.500676035264938,0.0,0,-0.37455172413793103,0,,
fiscal_rule,base__c_f=0.16__primary_spending=27,10,hyperinflation,1460.6673243689577,3.921446890327971,6.994155831369141,0.0,10.836993039521236,0.0,0,-0.1495277777777778,0,,
fiscal_rule,base__c_f=0.16__primary_spending=27,11,hyperinflation,1207.7073688386959,4.641042539193655,5.5368249171750135,0.0,11.966540809364988,0.0,0,-0.07588571428571428,0,,
fiscal_rule,base__c_f=0.16__primary_spending=27,12,hyperinflation,1130.3587726533706,4.1887819672855,6.0655839173010735,0.0,14.044180599244992,0.0,0,-0.08172727272727272,0,,
fiscal_rule,base__c_f=0.16__primary_spending=27,13,hyperinflation,1810.062713082377,3.6006422945681273,6.720965238224519,0.0,14.85199030943039,0.0,0,-0.48907142857142855,0,,
fiscal_rule,base__c_f=0.16__primary_spending=27,14,collapse,1063.700175431349,3.9886597534725636,5.8590054252390695,0.0,9.509513930404601,1143.6067861169672,0,-0.021459459459459457,0,,
fiscal_rule,base__c_f=0.16__primary_spending=27,15,hyperinflation,1872.0226533213136,3.973703108161171,6.313370346847044,0.0,15.236079408289147,0.0,0,-0.43757142857142856,0,,
fiscal_rule,base__c_f=0.16__primary_spending=27,16,collapse,1737.0282883426235,4.0822489859910736,6.047336407218465,0.0,8.757405854591383,0.0,0,-0.10171794871794872,0,,
fiscal_rule,base__c_f=0.16__primary_spending=27,17,hyperinflation,1300.9112423045306,4.277281541597376,5.734813236076923,0.0,15.586332019813355,0.0,0,-0.4122222222222222,0,,
fiscal_rule,base__c_f=0.16__primary_spending=27,18,collapse,2043.0053269244272,4.182183152249205,6.489567128704894,0.0,5.672303209427669,1059.3625046001152,0,0.03189130434782608,0,,
fiscal_rule,base__c_f=0.16__primary_spending=27,19,hyperinflation,1639.5433264446556,4.456270860656805,5.790595214786998,0.0,12.904047753499423,0.0,0,-0.4469032258064516,0,,
